product,title,rating,body
"Prokick RNT-SL003 Sleeveless Sports Tshirt, Red/White","5.0 out of 5 stars
Size and fitting",5.0,"Size and fitting
Read more"
Yonex ET 903 Rubber Badminton Grip (Grey) Badminton Grip,"5.0 out of 5 stars
Good one",5.0,"Nice quality
Read more"
Yonex ET 903 Rubber Badminton Grip (Grey) Badminton Grip,"4.0 out of 5 stars
Comfortable",4.0,"Color seems dark compared to the product image and easily looks dirty after 1-2 games.
Read more"
Yonex ET 903 Rubber Badminton Grip (Grey) Badminton Grip,"3.0 out of 5 stars
OK!",3.0,"Not that good...but for the cost it's fine.
Read more"
Yonex ET 903 Rubber Badminton Grip (Grey) Badminton Grip,"5.0 out of 5 stars
Genuine.",5.0,"Branded products.
Read more"
Yonex ET 903 Rubber Badminton Grip (Grey) Badminton Grip,"5.0 out of 5 stars
Take it",5.0,"Best
Read more"
Yonex ET 903 Rubber Badminton Grip (Grey) Badminton Grip,"2.0 out of 5 stars
Costly",2.0,"Costly
Read more"
Yonex ET 903 Rubber Badminton Grip (Grey) Badminton Grip,"4.0 out of 5 stars
Good",4.0,"I received it in proper way
Read more"
Yonex ET 903 Rubber Badminton Grip (Grey) Badminton Grip,"1.0 out of 5 stars
Low quality of grip",1.0,"Very low quality
Read more"
"FEROC Fighter Set of 4 Pieces Aluminium Badminton Racket with 3 Pieces Feather Shuttles ,Aluminum, Multicolor","5.0 out of 5 stars
Nice product",5.0,"It's good product for the beginners.... players can choose better options.... value for money... nice product...
Read more"
"FEROC Fighter Set of 4 Pieces Aluminium Badminton Racket with 3 Pieces Feather Shuttles ,Aluminum, Multicolor","4.0 out of 5 stars
Good product",4.0,"Value for money
Read more"
"FEROC Fighter Set of 4 Pieces Aluminium Badminton Racket with 3 Pieces Feather Shuttles ,Aluminum, Multicolor","3.0 out of 5 stars
Totally unsatisfied.",3.0,"It's delivered fine, no damage but in the very first day one racquet's strings are tore and the shuttlecocks are also too poor. It's not same as shown. Just waste of money.
Read more"
"FEROC Fighter Set of 4 Pieces Aluminium Badminton Racket with 3 Pieces Feather Shuttles ,Aluminum, Multicolor","5.0 out of 5 stars
Nice product",5.0,"Nice thanks I really like this product and my family also like this product I want this like this product from starting It works very wellThanks Amazon
Read more"
"FEROC Fighter Set of 4 Pieces Aluminium Badminton Racket with 3 Pieces Feather Shuttles ,Aluminum, Multicolor","1.0 out of 5 stars
Not good. Very cheap quality,",1.0,"Not good. Very cheap quality,
Read more"
"FEROC Fighter Set of 4 Pieces Aluminium Badminton Racket with 3 Pieces Feather Shuttles ,Aluminum, Multicolor","2.0 out of 5 stars
Expect beginner rackets, brand no gurantee",2.0,"Got some different brand racket not Feroc brand. Guess that is what u should expect for low price. Paid 499 for 4 rackets and 3 shuttlecock and wanted beginner level rackets and this seems fair deal even if brand is not as promised. Racket comes from Punjab and i stay in south. Racket were delivered fine and no damage.
Read more"
"FEROC Fighter Set of 4 Pieces Aluminium Badminton Racket with 3 Pieces Feather Shuttles ,Aluminum, Multicolor","5.0 out of 5 stars
Amazing",5.0,"Gud to buy.. Racket is light weight wt gud quality in this price range.. Im very sure u will not going to find out in the market. Yes, very nicely packed.Thankyou Amazon 😘
Read more"
"FEROC Fighter Set of 4 Pieces Aluminium Badminton Racket with 3 Pieces Feather Shuttles ,Aluminum, Multicolor","4.0 out of 5 stars
Nice quality",4.0,"I like this product a lot because it has been nearly one year since I buyed this product and trut me it has shine as if it is a new one and no wire broken till now and I have no need to to open another pair till now!!!
Read more"
"Silver's SIL-SM-COMBO-8 Aluminum Badminton Racket Set, White","5.0 out of 5 stars
Good Combo pack - overall happy",5.0,"Overall the combo pack was good quality and children are happy with what we have received. We received the pack with 4 badminton racket, 3 shuttlecock, and  1 cotton badminton net. Great value for money.The entire delivery took bit of a time, probably due to lockdown restrictions. overall happy.
Read more"
"Silver's SIL-SM-COMBO-8 Aluminum Badminton Racket Set, White","4.0 out of 5 stars
Decent racquets for beginners and kids",4.0,"The racquets are good, strings seem decently  strong. Had bought these for kids for summer vacation and used just 2 of the 4. It came with three shuttles. happy to see the raquets lasted inspite of being used roughly - the occasional scraping the ground. Haven't played much smash yet. Well balanced and strong overall. The packaging was also decent, but there was a slight bent to the rod of one when it arrived. Managed to almost straighten it with some force.
Read more"
"Silver's SIL-SM-COMBO-8 Aluminum Badminton Racket Set, White","3.0 out of 5 stars
Batminton",3.0,"Great product except for the corks. They were of very bad quality
Read more"
"Silver's SIL-SM-COMBO-8 Aluminum Badminton Racket Set, White","5.0 out of 5 stars
Value for Money!",5.0,"Don't expect too much in Rs: 500/-. When we are expecting quality then we need to think about the price we are paying for it :). Quality of rackets and cocks are good at this price. We will be getting 4 rackets and 3 cocks. These items can be used by kids. Overall good product.
Read more"
"Silver's SIL-SM-COMBO-8 Aluminum Badminton Racket Set, White","1.0 out of 5 stars
It would bent in the first game",1.0,"It bent in first 15mins, not worth spending your time and money
Read more"
"Silver's SIL-SM-COMBO-8 Aluminum Badminton Racket Set, White","4.0 out of 5 stars
Good",4.0,"Good
Read more"
"Silver's SIL-SM-COMBO-8 Aluminum Badminton Racket Set, White","2.0 out of 5 stars
Below average",2.0,"Frame of racket is good and light weight but wiring is low quality
Read more"
"Silver's SIL-SM-COMBO-8 Aluminum Badminton Racket Set, White","5.0 out of 5 stars
Quality of rackets",5.0,"Good qualityFor beginnersLife to good
Read more"
"Yonex Astrox 77 Play Strung Badminton Racquet, G5 - High Orange, Graphite","5.0 out of 5 stars
Yönex Astorx 77",5.0,"The quality of the product is amazing and I love with the brand and I have played with  the racquet for the first I felt like amazing and the built quality was great
Read more"
"Yonex Astrox 77 Play Strung Badminton Racquet, G5 - High Orange, Graphite","4.0 out of 5 stars
🏸 Smash Your Way to Victory with this Badminton Racket! 🚀",4.0,"Delivered with good quality without any defects.🕵️‍♂️ Expert Advice Counts:I'm not one to make hasty decisions, so I went the extra mile. I consulted a friend, a national-level badminton player, and laid out my budget (around Rs. 3000/-) and my playing requirements:🌟 Skill Level: Beginner to Intermediate💥 Craving Powerful Smashes🏸 Focused on Doubles PlayHe didn't hesitate; this racket was his top pick! 🏆 And boy, am I glad I took his advice!🌟 The Winning Shot:This racket has transformed my game. The smashes are nothing short of spectacular, and it's like it was tailor-made for doubles play.🎶 A String of Changes:But here's the thing – to unlock its full potential, you might want to consider restringing it with something like BG65. It's like giving your racket a turbo boost! 🚀
Read more"
"Yonex Astrox 77 Play Strung Badminton Racquet, G5 - High Orange, Graphite","5.0 out of 5 stars
Head Heavy",5.0,"Liked the buildy quality, and in hand feel...Quite impressive aroumd 3k price.
Read more"
"Yonex Astrox 77 Play Strung Badminton Racquet, G5 - High Orange, Graphite","5.0 out of 5 stars
best in this range!!",5.0,"racquet is headheavy ! and light too ! 83 gram ,best for smash,defense!
Read more"
"Yonex Astrox 77 Play Strung Badminton Racquet, G5 - High Orange, Graphite","3.0 out of 5 stars
Good rucket by yonex in this price,",3.0,Read more
"Yonex Astrox 77 Play Strung Badminton Racquet, G5 - High Orange, Graphite","5.0 out of 5 stars
Good product",5.0,"Value for money is a good brand always a very good brand
Read more"
"Yonex Astrox 77 Play Strung Badminton Racquet, G5 - High Orange, Graphite","4.0 out of 5 stars
Nice product",4.0,"Nice product 😊👍
Read more"
"Yonex Astrox 77 Play Strung Badminton Racquet, G5 - High Orange, Graphite","5.0 out of 5 stars
Best budget racket",5.0,"The racket is good. The packaging is also good.
Read more"
One O One - Lines Collection Triple Compartment Badminton/Tennis Kitbag,"5.0 out of 5 stars
Spacious, good quality and reasonable price",5.0,"This badminton kit bag is good to hold 3-4 racquets and all essential stuffs. Extra pouch for shoes. Material quality is decent and zipper also smooth. I recommend this product for regular players.
Read more"
One O One - Lines Collection Triple Compartment Badminton/Tennis Kitbag,"4.0 out of 5 stars
ONE O ONE LINES collection tennis kit bag",4.0,"product is ok, will hold upto 4 tennis rackets, zip quality slightly on the lower side, shoes, water bottle & towel can fit in
Read more"
One O One - Lines Collection Triple Compartment Badminton/Tennis Kitbag,"5.0 out of 5 stars
GO FOR IT !!!",5.0,"V Good Tennis kit bag. At a very low price. Spacious enough for three adult TENNIS racquets, 2 sets of balls, water bottle, a pair of shoes & a spare T shirt. I even carry my Squash racquet & badminton raquet along with 2 Tennis racquets in this.The material is good. My friends on the court were impressed as its as good as the high end branded bags. Have a look at the photos.....
Read more"
One O One - Lines Collection Triple Compartment Badminton/Tennis Kitbag,"3.0 out of 5 stars
Large bag with average quality",3.0,"Pros: Quite a big bag with three large pockets. I am keeping two tennis rackets, three badminton rackets, one pair of shoes, water bottle, towels and spare shirt and still enough space left.Didn’t like: material quality is average. Shoulders strips are not aligned and one of these is even stitched wrong way. Didn’t expect same. Also mobile holding pplouch can’t hold a 4.7” Mobile properlyVerdict: if you have 5-6 rackets then this is the bag, else go for Prokick bag. Slightly smaller but much better quality and professional bag
Read more"
One O One - Lines Collection Triple Compartment Badminton/Tennis Kitbag,"1.0 out of 5 stars
Very bad quality",1.0,"Zip torn out within 15 days... Worst buy ever...Do not buy this bag...
Read more"
One O One - Lines Collection Triple Compartment Badminton/Tennis Kitbag,"5.0 out of 5 stars
Awesome quality",5.0,"Much more space n lovely quality
Read more"
One O One - Lines Collection Triple Compartment Badminton/Tennis Kitbag,"5.0 out of 5 stars
Value for money",5.0,"This is value for money product... Very practical one to use..
Read more"
One O One - Lines Collection Triple Compartment Badminton/Tennis Kitbag,"4.0 out of 5 stars
Value for money 3 compartment badminton kit",4.0,"The product is simply the best choice for the budget, the material is good and comes with 3 compartment spacious for even a weekend trip but I have received the product folded into two to fit inside the delivery package resulting in altering the originality
Read more"
Jaspo Kidzyy Steel Badminton Racquet with 6pc. Nylon Shuttle (Suitable for Kids)-Made in India (Orange),"5.0 out of 5 stars
Good for kids.",5.0,"Nice quality higly recommented for 4 to 7 years
Read more"
Jaspo Kidzyy Steel Badminton Racquet with 6pc. Nylon Shuttle (Suitable for Kids)-Made in India (Orange),"4.0 out of 5 stars
Rackets",4.0,"Beginner for small kid
Read more"
Jaspo Kidzyy Steel Badminton Racquet with 6pc. Nylon Shuttle (Suitable for Kids)-Made in India (Orange),"3.0 out of 5 stars
Size",3.0,"The quality of the product is good but size is small 🥲better uhh provide size chart too
Read more"
Jaspo Kidzyy Steel Badminton Racquet with 6pc. Nylon Shuttle (Suitable for Kids)-Made in India (Orange),"5.0 out of 5 stars
My son liked it",5.0,"Good for the kids as it's light and with good grip
Read more"
Jaspo Kidzyy Steel Badminton Racquet with 6pc. Nylon Shuttle (Suitable for Kids)-Made in India (Orange),"1.0 out of 5 stars
Product review",1.0,"Product is not good...it is too short.. don't order this product.
Read more"
Jaspo Kidzyy Steel Badminton Racquet with 6pc. Nylon Shuttle (Suitable for Kids)-Made in India (Orange),"2.0 out of 5 stars
Shuttle cock is good , racket build not good",2.0,"In package we got 2 kids Badminton racket and 6 nylon shuttle cock.Jaspo shuttle cock is good and durable and as per description.But rackets are not as per Product descriptionThis looks entire different,No jaspo branding on racketShaft is smaller than picturesRacket string loose, no tensionPoor built , not durable
Read more"
Jaspo Kidzyy Steel Badminton Racquet with 6pc. Nylon Shuttle (Suitable for Kids)-Made in India (Orange),"5.0 out of 5 stars
Grip is amazing and its good for kids",5.0,"It is amazing
Read more"
Jaspo Kidzyy Steel Badminton Racquet with 6pc. Nylon Shuttle (Suitable for Kids)-Made in India (Orange),"4.0 out of 5 stars
Like 👍",4.0,"like it
Read more"
"Yonex Voltric 25I Strung Badminton Racquet, 5U/G5 Blue, Graphite","5.0 out of 5 stars
Bahut achchha❤️",5.0,"Bahut achchha👌🏻
Read more"
"Yonex Voltric 25I Strung Badminton Racquet, 5U/G5 Blue, Graphite","5.0 out of 5 stars
Light weight",5.0,Read more
"Yonex Voltric 25I Strung Badminton Racquet, 5U/G5 Blue, Graphite","1.0 out of 5 stars
Quality",1.0,"Badminton gut quality is to poor.
Read more"
"Yonex Voltric 25I Strung Badminton Racquet, 5U/G5 Blue, Graphite","4.0 out of 5 stars
balanced racquet",4.0,"good for beginners
Read more"
Amazon Brand - Symactive Nylon Badminton Net,"3.0 out of 5 stars
Not durable and won't last long",3.0,"Not durable and won't last long
Read more"
Amazon Brand - Symactive Nylon Badminton Net,"3.0 out of 5 stars
Not a Badminton Net",3.0,"This net is too lengthy for a Badminton Net & build quality is poor too
Read more"
Amazon Brand - Symactive Nylon Badminton Net,"3.0 out of 5 stars
Damazed piece",3.0,"I got a damazed piece. So returned
Read more"
"Yonex Astrox 01 Clear Badminton Racket (Clear Blue, 4UG4)","5.0 out of 5 stars
Light weight and high tension",5.0,"It has been 2 weeks since I am using this bat.It is really light weight and high tension string.Will help you to hit smash.You will have to put an additional grip, default grip is not that good.
Read more"
"Yonex Astrox 01 Clear Badminton Racket (Clear Blue, 4UG4)","4.0 out of 5 stars
GOOD PURCHASE",4.0,"I like the racket, but it needs some upgrades so I've changed the gut and grip. Else is great 👍, I recommend it for intermediaters 🙏.
Read more"
"Yonex Astrox 01 Clear Badminton Racket (Clear Blue, 4UG4)","5.0 out of 5 stars
Mast racket hai",5.0,"The media could not be loaded.
                


Read more"
"Yonex Astrox 01 Clear Badminton Racket (Clear Blue, 4UG4)","1.0 out of 5 stars
Worst",1.0,"Handle broken in 2 months of purchase 🤬🤬🤬Worst racket .. don't buy 😡🤬
Read more"
"Yonex Astrox 01 Clear Badminton Racket (Clear Blue, 4UG4)","5.0 out of 5 stars
Light weight.",5.0,"Light weight and string tension is only about 25 or 26 lbs but needed 28 for intermidiate players.
Read more"
"Yonex Astrox 01 Clear Badminton Racket (Clear Blue, 4UG4)","5.0 out of 5 stars
Excellant racket",5.0,"Nice racket...little head heavy....attacking smash powerfullBest For intermediate player.....
Read more"
"Yonex Astrox 01 Clear Badminton Racket (Clear Blue, 4UG4)","5.0 out of 5 stars
Budget",5.0,"It’s one of the best for beginners and budget friendly
Read more"
"Yonex Astrox 01 Clear Badminton Racket (Clear Blue, 4UG4)","5.0 out of 5 stars
Very good",5.0,"Brilliant
Read more"
"Amazon Brand - Symactive Badminton Kit with 2 Racquets for Intermediate Players and Nylon Shuttles, S333","5.0 out of 5 stars
Quality seems good.",5.0,"After one week of use the badminton set seems good for its purpose. Two children are using it, and while you always have to be careful with badminton racquets as they could break, these seem good.
Read more"
"Amazon Brand - Symactive Badminton Kit with 2 Racquets for Intermediate Players and Nylon Shuttles, S333","4.0 out of 5 stars
Good",4.0,"Super...nice quality good..light weight 👍
Read more"
"Amazon Brand - Symactive Badminton Kit with 2 Racquets for Intermediate Players and Nylon Shuttles, S333","3.0 out of 5 stars
Average product",3.0,"Light weight and good looking. Average quality. Strings are good, small in shape. Bit costly.
Read more"
KONEX Polyurethane Multipurpose Super Tacky Badminton Tennis Squash Racket Touch Grip (Random Colour) - Pack of 5 Polyethy...,"5.0 out of 5 stars
Happy with Supplier maintaining value and quality",5.0,"Bought multiple times in the last 2 years. Happy with all shipments from this supplier so far.
Read more"
KONEX Polyurethane Multipurpose Super Tacky Badminton Tennis Squash Racket Touch Grip (Random Colour) - Pack of 5 Polyethy...,"4.0 out of 5 stars
Good for casual players",4.0,"Worth every penny for casual player.
Read more"
KONEX Polyurethane Multipurpose Super Tacky Badminton Tennis Squash Racket Touch Grip (Random Colour) - Pack of 5 Polyethy...,"3.0 out of 5 stars
Wrong product received",3.0,Read more
KONEX Polyurethane Multipurpose Super Tacky Badminton Tennis Squash Racket Touch Grip (Random Colour) - Pack of 5 Polyethy...,"1.0 out of 5 stars
Cheating consumer",1.0,"I received the old  useless material. This is nothing but cheating the consumer. Better not to encourage such products which damage  Amazons image
Read more"
KONEX Polyurethane Multipurpose Super Tacky Badminton Tennis Squash Racket Touch Grip (Random Colour) - Pack of 5 Polyethy...,"5.0 out of 5 stars
Awesome",5.0,"Awesome product with a great non slip feel. Absolute value for money
Read more"
KONEX Polyurethane Multipurpose Super Tacky Badminton Tennis Squash Racket Touch Grip (Random Colour) - Pack of 5 Polyethy...,"4.0 out of 5 stars
1 no less I received",4.0,"As per order it's 6 nos ,even I photo also but I received 5nos onlyy, kindly check & give 1 more peice
Read more"
KONEX Polyurethane Multipurpose Super Tacky Badminton Tennis Squash Racket Touch Grip (Random Colour) - Pack of 5 Polyethy...,"2.0 out of 5 stars
Not a received as per product mentioned..",2.0,"Received a different unknown brand by the name syndicate - it's very thin & doesn't look that good in quality for the price charged.I would not recommend to buy since its not shown as the product description.Dnt return since it has got shipped way from Jalandhar & it had a slip to review the product.Let me check & come back after a use of the product.
Read more"
KONEX Polyurethane Multipurpose Super Tacky Badminton Tennis Squash Racket Touch Grip (Random Colour) - Pack of 5 Polyethy...,"5.0 out of 5 stars
Awsome product",5.0,"I am using it for last one month and found the product very good.
Read more"
"Yonex Z-Force II Beginners Strung Badminton Racquet with Fullcover, Black","5.0 out of 5 stars
Amazing",5.0,"Value for money
Read more"
"Yonex Z-Force II Beginners Strung Badminton Racquet with Fullcover, Black","5.0 out of 5 stars
About product",5.0,"I got Best deal for this product ...Product is awesome and suggest to buy it
Read more"
"Yonex Z-Force II Beginners Strung Badminton Racquet with Fullcover, Black","1.0 out of 5 stars
Defect product",1.0,Read more
"Yonex Z-Force II Beginners Strung Badminton Racquet with Fullcover, Black","5.0 out of 5 stars
Amazing",5.0,"Super quality 😍
Read more"
"Yonex Z-Force II Beginners Strung Badminton Racquet with Fullcover, Black","5.0 out of 5 stars
Best badminton under1000",5.0,"I think this is best badminton I ever best for bigner and intermediate players light , good bild quality and hard string
Read more"
"Yonex Z-Force II Beginners Strung Badminton Racquet with Fullcover, Black","5.0 out of 5 stars
Very Good Racket from yonex",5.0,"This racket is good for adults (beginner/intermediate) at this price point. If your budget is tight then you can go for it. 😊😊
Read more"
"Yonex Z-Force II Beginners Strung Badminton Racquet with Fullcover, Black","1.0 out of 5 stars
Not for game it's for kids only.",1.0,"It's for kids only, not for beginners also.
Read more"
"Yonex Z-Force II Beginners Strung Badminton Racquet with Fullcover, Black","5.0 out of 5 stars
Good Quality",5.0,"Good Quality, Low price in Yonex racketsI have suggested to buy this racket in low price in Yonex ....
Read more"
"Li-Ning Energy 20 Non-Marking Cushion Badminton Shoe (White, Red, 7UK)","5.0 out of 5 stars
Good",5.0,"Good comfortable
Read more"
"Li-Ning Energy 20 Non-Marking Cushion Badminton Shoe (White, Red, 7UK)","3.0 out of 5 stars
Overall an average product for beginners",3.0,"It’s good that I got these shoes in discount because these are just an average quality shoes.Two important feedback’s.1. Insoles are very uncomfortable. Long and intense plays will result into blisters under your feet, so buy comfortable insoles along with these shoes.2. Toes side are too much spacious, more than required and hence you will feel lot of feet movement inside the shoes which again results into blisters under your feet plus doesn’t give confidence in sharp movements.All in all these shoes are good for beginners only, as they are light weight but they feel very bulky on feet to move (this could vary as per personal preference)Appearance wise they look good.
Read more"
"Li-Ning Energy 20 Non-Marking Cushion Badminton Shoe (White, Red, 7UK)","1.0 out of 5 stars
Exactly after 25 days and hardly used 6 times",1.0,"Worst durability and waste of money I have ordered after seeing all the reviews and all but this literally disappointed me
Read more"
"Li-Ning Energy 20 Non-Marking Cushion Badminton Shoe (White, Red, 7UK)","5.0 out of 5 stars
Best product",5.0,"Best product
Read more"
"Li-Ning Energy 20 Non-Marking Cushion Badminton Shoe (White, Red, 7UK)","3.0 out of 5 stars
Inner sole not living to the price",3.0,"Quality is good. Comfortable. But inner sole has sone issues. It’s becoming slippery and keeps rolled out. Not expected at this price level. Apart from this, product is good all over
Read more"
"Li-Ning Energy 20 Non-Marking Cushion Badminton Shoe (White, Red, 7UK)","1.0 out of 5 stars
Waiting for refund...",1.0,"The product was good but didn't fit my foot so I send it back for refund, coz there was no other sizes left. It's been a month now but no updates nor any news from both Amazon and the seller. Hope it'll be look after
Read more"
"Li-Ning Energy 20 Non-Marking Cushion Badminton Shoe (White, Red, 7UK)","3.0 out of 5 stars
Nice product",3.0,"Delivered in good condition, I will update after it's use
Read more"
"Li-Ning Energy 20 Non-Marking Cushion Badminton Shoe (White, Red, 7UK)","5.0 out of 5 stars
Excellent",5.0,"I am 90+ but play singles badminton daily for 1 hr. Many told.me to avoid li ning as they are less durable, but it is almost 10 days I am using. Shoes look amzing and are very comfortable. I think it will go long way
Read more"
"Amazon Brand - Symactive Badminton Kit with 2 Racquets for Intermediate Players and Nylon Shuttles, S333","5.0 out of 5 stars
value of money",5.0,"value of money
Read more"
"Amazon Brand - Symactive Badminton Kit with 2 Racquets for Intermediate Players and Nylon Shuttles, S333","1.0 out of 5 stars
Not Satisfied",1.0,"Product is not good, Racket wire is broken
Read more"
"Amazon Brand - Symactive Badminton Kit with 2 Racquets for Intermediate Players and Nylon Shuttles, S333","5.0 out of 5 stars
Nice",5.0,"Nice
Read more"
"Amazon Brand - Symactive Badminton Kit with 2 Racquets for Intermediate Players and Nylon Shuttles, S333","5.0 out of 5 stars
Sporty and speedy",5.0,"Easy
Read more"
"Amazon Brand - Symactive Badminton Kit with 2 Racquets for Intermediate Players and Nylon Shuttles, S333","3.0 out of 5 stars
Not good",3.0,"Not good
Read more"
Gosen G-Tone 5 Badminton String Black 0.65mm - Made in Japan,"5.0 out of 5 stars
👍🏼👍🏼👍🏼",5.0,"👍🏼awesome
Read more"
Gosen G-Tone 5 Badminton String Black 0.65mm - Made in Japan,"3.0 out of 5 stars
Good wire",3.0,"Quality of wire is 2/5Control is 4/5Power generation 4/5Durability is 2/5, upper layer is damaged very fast and it breaks in only 8days as BG 65 in 2+ month to break.
Read more"
Gosen G-Tone 5 Badminton String Black 0.65mm - Made in Japan,"4.0 out of 5 stars
Amazing performance but too delicate.",4.0,"So first of all this string can be compared with yonex bg 66 ultimax. It almost has the same performance as bg 66 but not that durable.Considering the prize gtone 5 is a value for money string.(Note : This string would only last for 1 - 1½ month if you are a hardcore gamer.)
Read more"
Gosen G-Tone 5 Badminton String Black 0.65mm - Made in Japan,"2.0 out of 5 stars
Very delicate than usual",2.0,"It is very delicate than usual. While doing it on string machine, it got break. It is not even holding 26 lbs
Read more"
Gosen G-Tone 5 Badminton String Black 0.65mm - Made in Japan,"5.0 out of 5 stars
Value for money pruduct",5.0,"This string is amazing, in 350 rs you got the 0.65 mm sting best in segement
Read more"
Gosen G-Tone 5 Badminton String Black 0.65mm - Made in Japan,"5.0 out of 5 stars
Better then any other string.",5.0,"I use it with 33lbs still very durable.
Read more"
Gosen G-Tone 5 Badminton String Black 0.65mm - Made in Japan,"2.0 out of 5 stars
Not Good",2.0,"Only 3days worked.I'm not saying that it's not in quality.But it's not useful for learners
Read more"
"YONEX POWER CUSHION AERUS Z 2 MEN SHOES | Ideal For Badminton,Squash,Table Tennis,Volleyball | Non-Marking Sole |POWER CUS...","5.0 out of 5 stars
Duplicate product",5.0,"Very bad
Read more"
"YONEX POWER CUSHION AERUS Z 2 MEN SHOES | Ideal For Badminton,Squash,Table Tennis,Volleyball | Non-Marking Sole |POWER CUS...","4.0 out of 5 stars
Size not fit",4.0,"every thing is goodBut I'd like a size UK6 in the replacement inplace of UK5
Read more"
"YONEX POWER CUSHION AERUS Z 2 MEN SHOES | Ideal For Badminton,Squash,Table Tennis,Volleyball | Non-Marking Sole |POWER CUS...","1.0 out of 5 stars
Used shoes sent as new",1.0,"The shoes were clearly not new, and had stains, and sole had soiled look.
Read more"
"YONEX POWER CUSHION AERUS Z 2 MEN SHOES | Ideal For Badminton,Squash,Table Tennis,Volleyball | Non-Marking Sole |POWER CUS...","1.0 out of 5 stars
Cheating by the seller",1.0,"The media could not be loaded.
                


Read more"
"YONEX POWER CUSHION AERUS Z 2 MEN SHOES | Ideal For Badminton,Squash,Table Tennis,Volleyball | Non-Marking Sole |POWER CUS...","5.0 out of 5 stars
Best Badminton Shoes by far!",5.0,"Formula 1 level shoes. Sleek, light and supreme cushion for Good landing ability. Great for Jump Smashes :DOne note: Has really good ventilation. But don't walk with it on wet floor outside courts! As there is holes for ventilation that the road water can come in from.
Read more"
"VICTOR DX-888H Drive X Series G5 4U Strung Badminton Racket (Pearly White), Graphite","5.0 out of 5 stars
The best in the segment",5.0,"It's company gutting is much better than yonex ones... Absolutely  best racket in this segment
Read more"
"VICTOR DX-888H Drive X Series G5 4U Strung Badminton Racket (Pearly White), Graphite","4.0 out of 5 stars
Not isometric as in Image",4.0,"The image shows isometric but the racquet is not isometric. Deceiving.
Read more"
"VICTOR DX-888H Drive X Series G5 4U Strung Badminton Racket (Pearly White), Graphite","5.0 out of 5 stars
Smash",5.0,"Exlent
Read more"
"VICTOR DX-888H Drive X Series G5 4U Strung Badminton Racket (Pearly White), Graphite","4.0 out of 5 stars
Good one",4.0,"For me it feels like even balance racquet, good for drive shots and defence while playing. I used a head heavy one earlier so for me when doing  smashes can't felt that much power, it might be because of sudden change to head heavy to even balanced one.Flexible shaft with 4U and G5 wight and grip size.
Read more"
"VICTOR DX-888H Drive X Series G5 4U Strung Badminton Racket (Pearly White), Graphite","5.0 out of 5 stars
Great Badminton for Intermediate Players",5.0,"Have been Playing for last few week, Awesome Badminton Racquet.Even Balance.I have other racquets like Muscle Power 55 light and Astrox 39This is an all around racquet for both Attack and Defense.Control is really good.Go for it
Read more"
"VICTOR DX-888H Drive X Series G5 4U Strung Badminton Racket (Pearly White), Graphite","5.0 out of 5 stars
All round performance racket, most underrated",5.0,"Doesn't harm ur arm, very good for smashes, drives, quick reflexes
Read more"
"VICTOR DX-888H Drive X Series G5 4U Strung Badminton Racket (Pearly White), Graphite","5.0 out of 5 stars
Good to handle. Good stroke. Overall, satisfied. No comment on longevity. Mfd in China, BAD.",5.0,"Liked: Weight, balance, strokeDisliked: air resistance, Mfd in China
Read more"
"VICTOR DX-888H Drive X Series G5 4U Strung Badminton Racket (Pearly White), Graphite","5.0 out of 5 stars
Good overall racket",5.0,"Playing with it from past 3 weeks n i really feel its a good racket.
Read more"
"FEROC Fighter Aluminum Badminton Racquet Set of 2 with- 3 Pieces Feather SHUTTLES Badminton kit, Red","5.0 out of 5 stars
Value for money",5.0,"Bought it to teach my son , how to play. Have been using for 4 months and no issues. It's value for money. Quality is not Great but will serve the purpose.
Read more"
"FEROC Fighter Aluminum Badminton Racquet Set of 2 with- 3 Pieces Feather SHUTTLES Badminton kit, Red","4.0 out of 5 stars
Its good 👍",4.0,"It is good qualityLight weightAnd everything is perfect
Read more"
"FEROC Fighter Aluminum Badminton Racquet Set of 2 with- 3 Pieces Feather SHUTTLES Badminton kit, Red","3.0 out of 5 stars
Not bad",3.0,"Quality of frame is good enough but not meet the quality as per price , also the thread used is of low quality and the thread mesh is little loose in tension.Similar type and quality of badminton racket are readily available in Football Chowk Sports market, Jalandhar in only around Rs 150 per pair.
Read more"
"FEROC Fighter Aluminum Badminton Racquet Set of 2 with- 3 Pieces Feather SHUTTLES Badminton kit, Red","1.0 out of 5 stars
Don't ever buy this product. Horrible👎",1.0,"The product is totally waste of money and time.I know it's pretty cheap to get two items from amount 350 but if someone is selling the product then at least send good product. Just waste if time waiting for the product and waste of money.Also, I asked for return and refund but the schedule time and date given by Amazin for picked up didn't turn up so no word to say anything.Amen🙏
Read more"
"FEROC Fighter Aluminum Badminton Racquet Set of 2 with- 3 Pieces Feather SHUTTLES Badminton kit, Red","5.0 out of 5 stars
Completely worth it.",5.0,"This set is perfectly fine for beginners and for playing casually outside your house. The quality and all is really good considering the price.
Read more"
"FEROC Fighter Aluminum Badminton Racquet Set of 2 with- 3 Pieces Feather SHUTTLES Badminton kit, Red","2.0 out of 5 stars
Not good quality",2.0,"Not good quality
Read more"
"FEROC Fighter Aluminum Badminton Racquet Set of 2 with- 3 Pieces Feather SHUTTLES Badminton kit, Red","4.0 out of 5 stars
Not the best, but good to its price",4.0,"Some of the strings were loose, and often the cock went to a different direction on a hard strike. Manageable.Good for kids and beginners.
Read more"
